full_text,sentiment,emotion
"🇨🇴🗞️Junto a más de 30 organizaciones y colectivas defensoras de derechos humanos convocamos al primer debate feminista de cara a las elecciones presidenciales de Colombia del 29 de mayo de 2022.

#EleccionesColombia2022 #HablemosDeLasElecciones2022 #EleccionesPresidenciales2022 https://t.co/B4sjlQ59aC",neutral,
"@SANTAMARIAURIBE @Registraduria La Registraduría Colombia está manejada por el gobierno, así que si hay una organización criminal es del mismo gobierno, ahora que les ""salió el tiro por la culata"" es otra cosa. 
Así que cuál repetir elecciones, no sea cínico.",negative,
"Lo que me queda claro con este video es que los jurados de votación en las elecciones pasadas eran petristas.
Para las proximas elecciones presidenciales el @CNE_COLOMBIA y la @Registraduria debe garantizarnos que los jurados todos no sean de la izquierda.
#FicoUneAColombia https://t.co/jPUpwZzQCq",negative,
"El régimen totalitaro uribista que rige e impera en la 'exrepública' de Colombia, está imponiendo sus actos terroristas en todo el país para decretar estado de sitio y no permitir elecciones presidenciales el 29 de mayo. Quieren aplazarlas.",negative,
"@lut_gonzalez @SoyAlejoGomez @Diegolizarazol @petrogustavo @sergio_fajardo Exacto, con gente como fajardo que solo le importan sus propios intereses la que resulta quemada es colombia, o mire como nos fue con Duque.

Por eso digo que desde el 2018 esta quemado para estas elecciones, el pueblo no olvida.",negative,
"No sabe por quién votar el próximo 29 de mayo, vea está buena herramienta de @elespectador @fundacionFESCOL  y @cifrasyconcepto  Clave una vez haga ""match"" entre y conozca más de su posible candidato.  https://t.co/sjy3HgovbL",neutral,
"@correawilly @CNE_COLOMBIA Leído los documentos provenientes de cada circunscripción territorial y de la internacional, se declaró el resultado de la Cámara por circunscripción internacional y se recibieron más de 1000 solicitudes y reclamaciones respecto de elecciones de Senado y Cámaras étnicas, …",neutral,
Sudamérica quiere cambios en paz; ojalá se respete la voluntad de los pueblos de la Patria Grande =&gt; Colombia | Petro anuncia que si gana restablecerá las relaciones diplomáticas y consulares con Venezuela - NODAL https://t.co/VGVSbMghEb,neutral,
"@ElDelMedallo @teffygiraldo06 Y va subiendo la tasa de asesinatos en Colombia, con el nuevo terrorismo pre elecciones. ¡NO SON BUENOS DÍAS!",negative,
"@ElDelMedallo @teffygiraldo06 Y va subiendo la tasa de asesinatos en Colombia, con el nuevo terrorismo pre elecciones. ¡NO SON BUENOS DÍAS!",negative,
Willian Malkun ganó elecciones a rectoría de la UniCartagena https://t.co/MDWRzjblpu #CartagenadeIndias #Bolívar #Universidadespúblicas #Colombia https://t.co/6u4RQyNBKj,neutral,
"Periódico de William Velez Sierra Match presidencial: descubra su candidato ideal para las elecciones en Colombia | El Espectador https://t.co/1nISuNbpGp, see more https://t.co/dMgANevJFy",neutral,
@RICHENAO Al que sabemos le diré que es muy bueno hacer una auditoría Internacional para elecciones en Colombia. Una de las empresas del señor Luis Carlos Sarmiento Ángulo tiene el software de la Registraduría Nacional.,negative,
"Los q apoyan a terroristas, bravos con RCN porq muestra a Colombia su verdadera cara siniestra. Es q la realidad hay q mostrarla, son asesinos que nos quieren gobernar https://t.co/SSyfXEHYXy",negative,anger
"Colombia, el país donde la izquierda por practicar su credo religioso le hace  escándalo al presidente pero se roban la elecciones y todo tranquilo",negative,
"Que muestren un inventario de las múltiples obras a lo largo de Colombia con sus respectivos ""contratos"" y fechas de aprobación e iniciación para ver si concuerdan con la gigante emisión de mermelada del presidente Iván Duque antes de las elecciones
https://t.co/zq9GIbZzwz",negative,
Ante la inminente caida del régimen asesino y criminal impuesto por los uribistas en Colombia y el cambio de poder. El establecimiento está dispuesto a realizar hechos violentos y de terror que impacten a nivel nacional y poder decretar estado de conmoción y aplazar elecciones.,negative,
"#ElRiesgoEs  🇨🇴
➖➖➖
1.- permitir que llegue al poder el comunismo y el socialismo del siglo XXI.
2.- no votar en conciencia.
3.- la compra de conciencias débiles… muy débiles.❌

#Colombia #Medellín #Elecciones #Política @LaFM @darcyquinnr @lcvelez @FicoGutierrez @ifmnoticias",negative,
"Esto está increíble. Saca la conversación de los personalismos y pone el debate sobre las ideas y la afinidad ideológica, gente. Entrénle a este match político de @fundacionFESCOL. Espectacular @Saruy 👏🏾👏🏾👏🏾👏🏾 https://t.co/0tyZdteu0Z",negative,
"#ElRiesgoEs que se roben las elecciones, gane Petro y Colombia 🇨🇴 pierda la democracia!",negative,
"""Los destinos de Colombia y de Venezuela van por la misma senda, hasta se parecen a sus gobernantes, porque no hay nada más parecido a Maduro en Colombia que Duque"", aseguró.
https://t.co/ajUujVFnF5",negative,
"En Colombia los amigos de @AlvaroUribeVel haciendo de las suyas!
Recuerden que hace falta 23 días para las elecciones y necesitan vender el cuento de la seguridad democrática a sangre y fuego. https://t.co/Zr9BgNQys8",negative,
#QuienRespondePor la afirmación de Sanchez Cristo de que Francia es la Vicepresidenta de Colombia ?. Hasta donde se las elecciones son el próximo 29. Que no te traicione tal facilmente el subconsciente,negative,
"@lcvelez El mayor riesgo en las elecciones está en la misma  @Registraduria el @CNE_COLOMBIA los jurados, los supuestos delegados internacionales  que trajeron a favor de ellos, y de remate la misma Registraduria descarada haciéndole campaña a los que ofrecen el supuesto cambio 🤦🏻‍♀️ https://t.co/Xghmj77P1S",negative,
"@lcvelez El mayor riesgo en las elecciones está en la misma  @Registraduria el @CNE_COLOMBIA los jurados, los supuestos delegados internacionales  que trajeron a favor de ellos, y de remate la misma Registraduria descarada haciéndole campaña a los que ofrecen el supuesto cambio 🤦🏻‍♀️ https://t.co/Xghmj77P1S",negative,
@lcvelez Las elecciones deberían estar suspendidas hasta tanto no nos den garantías con un nuevo registrador. Colombia y aparece Nicaragua o Venezuela forzados a aceptar elecciones chambonas para beneficiar a @petrogustavo,negative,
"No había caído en cuenta que el lunes 30 de mayo es puente festivo, se pueden perjudicar las elecciones, por favor no viajen ese día, salgan a votar juiciosos que si no votan se monta Petro!! Pilas Colombia, a ser responsables!!",negative,
"Colombia depende de renuncia/destitución de Alexander Vega de @Registraduria, y de auditoría imparcial que contrate @CNE_COLOMBIA (que lo dudo), fraude ocurrido en pasadas elecciones es de registrarlo en historia de Colombia, estas 2 instituciones dejan mucho que pensar.",negative,
"Gracias a los Acuerdos de paz de La Habana en 2018 Colombia tuvo las elecciones más pacíficas de su historia. 

Uribismo nos devolvió a elecciones en medio de guerra, paros armados y violaciones masivas a los ddhh.",negative,
"🇨🇴 QUE COMIENCE EL SHOW
COLOMBIANO (CAMINO A ELECCIONES PRESIDENCIALES EN COLOMBIA).

A 23 dias para la primera ronda presidencial, se devela el pacto que hay detras.

https://t.co/ugZhjFXZOD",negative,
"La @PGN_COL haciendo la tarea de la @Registraduria a pesar del creciente presupuesto va ""de para atrás"".. Más irregularidades y Alexander Vega a 23 días de las elecciones presidenciales sigue atornillado al cargo ¿@CNE_COLOMBIA @FiscaliaCol? @CaracolRadio https://t.co/J8U66CXgzI",negative,anger
🇨🇴 La calificadora de riesgos le mantuvo a #Colombia su calificación crediticia confiando en que su estabilidad macroeconómica se mantendrá una vez elija nuevo presidente: https://t.co/Ajf3jcFhdX,positive,
@pepajla @PGN_COL @CNE_COLOMBIA @infopresidencia este señor Vega debe ser apartado del cargo por el bien de la democracia y las elecciones del 13 de marzo están en entredicho por tantas anomalías por lo que no deben ser válidas,negative,
"@jarizabaletaf Pasan los dias ahí está  @Registraduria con el Registrador Alexander Vega qué horror y la @PGN_COL NADA hace
a 15 días de las Elecciones 
Presidenciales.
A pesar Dr Todo Tengo la conviction qué @FicoGutierrez es nuestro próximo Presidente de Colombia 2.022-2026",negative,
"Dime tus posturas políticas y te diré si podemos seguir siendo Amix. Para conocerlas, te invito a hacer el #MatchElectoral aquí: https://t.co/3V4sEAcK5R

Mi resultado es este. 
¿Quieres seguir siendo mi ami? 🥹 https://t.co/bFnq2ROy0u",neutral,
"Las preguntas de #MatchPresidencial fueron diseñadas específicamente para el contexto político actual en Colombia de cara a las elecciones presidenciales en 2022.

#Elecciones2022  #ColombiaDecide 

https://t.co/nmnB4UprVU",neutral,
Esta inversión en pauta publicitaria que puede ser decisiva en el momento de las elecciones y que pueda variar resultados se hace bajo la mirada complice de @GoogleColombia que a nivel global tiene políticas publicitarias que extrañamente no se siguen en Colombia.,negative,
"#Elecciones2022 La variación anual del IPC llegó a 9,23% en abril, según el informe presentado por el @DANE_Colombia. 

Esto dijeron los aspirantes a la Presidencia sobre el dato, el más alto en 21 años ➡️ https://t.co/3LdhHDRL0M https://t.co/lpZU4PtSEO",negative,
En este momento en colombia estamos viviendo un terrorismo de estado asusado por matarife y sus secuases como parte de la estrategia de dañar las elecciones https://t.co/Gys3ceyEYs,negative,
"Colombia. País de las jugaditas...

Con o sin Ley de garantías el Uribismo siempre ha encontrado y encontrará la manera de amañar elecciones y comprar votos.",negative,anger
"@GustavoBolivar Debieran inventar algo diferente están igual que Chávez y Maduro cada vez que vienen elecciones inventaba guerras con Colombia, que había intereses en matarlo y ustedes igualito inventan enfermedades, atentados etc, etc.",neutral,joy
"@UltimaHoraBLU Casi 2 millones de votos enredados, miles de jurados votando doble, pero para el Tribunal eso no fue suficiente. OJO COLOMBIA A VOTAR por @FicoGutierrez nada de salir de puente, paseo, ni pereza porque se van a robar las elecciones y mas fácil les queda si votamos pocos. @ghitis",negative,
"EL órgano de control evaluará los hechos para garantizar la idoneidad de los jurados de votación y lograr unas Elecciones Transparentes.👇

https://t.co/jWAc4byuUL",positive,
"@MariaFdaCabal Fuera ""Indra"" de Colombia 🇨🇴 ha participado en el desarrollo de elecciones en  Noruega, Francia, Eslovenia, Portugal, Italia, Estados Unidos, Argentina,Bolivia Angola,Argentina, Colombia entre otros, ofreciendo todo tipo de servicios electorales pero a favor de la izquierda 👈",negative,
"@MariaFdaCabal Fuera ""Indra"" de Colombia 🇨🇴 ha participado en el desarrollo de elecciones en  Noruega, Francia, Eslovenia, Portugal, Italia, Estados Unidos, Argentina,Bolivia Angola,Argentina, Colombia entre otros, ofreciendo todo tipo de servicios electorales pero a favor de la izquierda 👈",negative,
@CNE_COLOMBIA No se roben las elecciones para favorecer al bandido guerrillero Petro.,negative,
@twitneetor @ELTIEMPO @infopresidencia @PGN_COL @FiscaliaCol @CNE_COLOMBIA Tan transparentes como las de las elecciones pasadas?,negative,
@twitneetor @ELTIEMPO @infopresidencia @PGN_COL @FiscaliaCol @CNE_COLOMBIA Tan transparentes como las de las elecciones pasadas?,negative,
"Fuera ""Indra"" de Colombia 🇨🇴 ha participado en el desarrollo de elecciones en  Noruega, Francia, Eslovenia, Portugal, Italia, Estados Unidos, Argentina,Bolivia Angola,Argentina, Colombia entre otros, ofreciendo todo tipo de servicios electorales pero a favor de la izquierda 👈",negative,
"Las mayorías gobiernistas en el Congreso sabian que modificar la Ley de Garantías era contrario a la Constitución, aún así aprobaron modificarla para meter billones de pesos del presupuesto público a elecciones a través de convenios interadministrativos.

https://t.co/GysrfVSBSo",negative,anger
"#NarcotraFICO se tomó a Colombia para impedir las elecciones 2022/2026

https://t.co/oa14iGRkwJ https://t.co/1bUQEGwhWh",negative,anger
"https://t.co/GjKOUcumKE ""8 años de desolacion.masacres, desplazamientos,  despojos , hambruna generalizad;21 millones de colombianos con hambruna,sin salud,sin trabajo digno.Colapso total del uribismo.",negative,
En la era duque una era de violencia terrible su favoravilidad está en un 17% Q se reflejará este 29 de mayo creo que serán las elecciones más votadas de la historia de Colombia según lo que escucho votarán  ❌ personas que jamás en su vida an votado y creo Q será por el cambio,negative,
@MafeCarrascal Hola @MafeCarrascal que pena que nunca pudimos dialogar con usted sobre las elecciones en #Colombia. Ya encontraremos políticos que quieran hablar para la comunidad de colombianos en Ecuador que a sido siempre olvidada por el estado Colombiano.,negative,
"🇨🇴 ¿Qué pasaría en un ballotage entre @petrogustavo
y @FicoGutierrez?

🔍 A un mes de las elecciones que definirán el futuro del país, le preguntamos a 3 mil colombianos y colombianas y este es el resultado  👇

https://t.co/Gsqqol98zk https://t.co/QDX164ZE9U",neutral,
"@RenataSokolov A ustedes, la derecha, buscando alterar el orden público para suspender elecciones y perpetuar el régimen de terror que pretende amedrentarnos...pero Colombia dijo no más y con Petro ganaremos en primera vuelta.",positive,
"Insisto...el peor enemigo de la llamada #Derecha en #Colombia es la misma ""Derecha""...
Llegar DIVIDIDOS a las elecciones PRESIDENCIALES, No me parece la mejor táctica, para enfrentar al #PapilomaHumano 
Según la posición de los Astros, podría ser Desastroso para el #29Mayo https://t.co/jv4cmhH9mv",negative,
"Insisto...el peor enemigo de la llamada #Derecha en #Colombia es la misma ""Derecha""...
Llegar DIVIDIDOS a las elecciones PRESIDENCIALES, No me parece la mejor táctica, para enfrentar al #PapilomaHumano 
Según la posición de los Astros, podría ser Desastroso para el #29Mayo https://t.co/jv4cmhH9mv",negative,
"#ParoArmado
Colombia ZONA ROJA 
Por elecciones
La madre de la Violencia en Colombia no quiere entregar el poder al PUEBLO
Álvaro Uribe Vélez TERRORISTA",negative,
"@AABenedetti @petrogustavo Es el mismo cuento,el mismo libreto,la misma película,cada mayo víspera de elecciones el kakas se inventa que lo van a matar,y sí, después lo matan pero en las urnas, Colombia le ha dicho 3 veces que no, que siga participando,y esté Año no va a ser la excepciónJAMÁSSERÁPRESIDENTE",negative,
"@PGN_COL @RedMasNoticias @NoticiasCaracol @NoticiasRCN @elespectador @ElNuevoSiglo @AtlanticoEmi @larepublica_co @elheraldoco @RevistaSemana @BluRadioCo Y el Registrador sigue ahí tan campante???? Y las elecciones legislativas ?? Ay mucha evidencia y no pasa nada @PNG_COL, es una vergüenza una burla la justicia en Colombia es un 💩💩💩💩🐀💩🐀",negative,
"Lo peor que le puede pasar a Colombia son las elecciones. Sacan lo mas feo de muchas personas, la intolerancia, el individualismo, la manipulación, etc.

Voy a tener que limpiar mi twitter porque ya me cansé. 

No hay cuerpo que lo resista!",negative,
"@CARLOSFMEJIA @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA ¿Fraude?
Buscan fraude donde no lo hay 
A lo Donald Trump
¿Que es lo que vienes?
¿Los borregos burribistas asaltando al congreso si pierden las elecciones?",negative,
Es curioso que en este momento en #Colombia empiecen a verse actos sospechosos de las autodefensas y grupos armados. Una evocación al pasado. Será que lo que quieren es revivir la #SeguridadDemocratica para las elecciones? A quién buscan favorecer?,negative,
Conducente prioritario autoridades anulen y repitan elecciones Congreso o al menos 25.000 mesas en dónde estuvieron 25.000 jurados de @UP_Colombia e izquierda terrorista lo EXIGIMOS los Colombianos demócratas. No existe otra solución digna. @CNE_COLOMBIA @PGN_COL @FiscaliaCol,negative,
"INFORME ESPECIAL Elecciones presidenciales de Colombia, todo lo que necesita saber - https://t.co/xX9R0XEAqP https://t.co/OyOd9bGUIK",neutral,
"Esto es Colombia hace 50 años, Colombia hace una decada, Colombia todos los días. esto señoras y señores es Colombia a unos cuantos días de elecciones presidenciales en las que "" el candidato de la oposición "" lidera todas las encuestas y los corruptos de siempre no lo soportan. https://t.co/cfHiZMPhbF",negative,
"#EnVivo Match presidencial: descubra su candidato ideal para las elecciones presidenciales en Colombia
https://t.co/wR0HWCjnIQ https://t.co/Do4GVNQ6SO",neutral,
"El Registrador Alexander Vega y el @CNE_COLOMBIA Insisten en meterle al pueblo colombiano el gol este 29 de mayo, están desesperados por entregarle el poder a la izquierda en Colombia. https://t.co/fPyKsxf40K",negative,
"El Registrador Alexander Vega y el @CNE_COLOMBIA Insisten en meterle al pueblo colombiano el gol este 29 de mayo, están desesperados por entregarle el poder a la izquierda en Colombia. https://t.co/fPyKsxf40K",negative,
Match presidencial: descubra su candidato ideal para las elecciones presidenciales en Colombia https://t.co/PTzW620XIz,neutral,
"""El antiguo jefe d inteligencia militar venezolana ha afirmado tener información,sobre financiación por parte d Venezuela d campañas d Gustavo Petro,candidato d a la presidencia d Colombia en las próximas elecciones del 29 de mayo, que el político colombiano ha negado"" https://t.co/8lx78liOGE",negative,
"¿Y Si gana @petrogustavo? ¡Colombia 🇨🇴escucha!

Otro clip de la emisión de #EncuentroLibertario🗽, con  @CarlosAChacon, del @ICPColombia, y a @Juan__Angel__, del @libertariocol sobre las elecciones presidenciales colombianas.

Vea el video completo aquí: https://t.co/FFZeuyo62H https://t.co/Lyvy7pOnnd",neutral,
"El Partido Castigador 👇
https://t.co/ceTkao1YtO",negative,
"@marthaperaltae @Diego_Molano ""...coalición más grande del Congreso y la más votada en la historia de Colombia..."", ¡el ROBO mas grande de la historia de Colombia! querrá decir. Nos robaron el plebiscito y no hicimos nada, ¿vamos a permitir que nos roben éstas elecciones?
https://t.co/9vi3UmzfK2",negative,
@MonederoJC A @petrogustavo lo quieren asesinar porque será el ganador de las elecciones presidenciales en Colombia.,negative,
"Yo solo diré que Dios tenga piedad de Colombia en esas elecciones porque de verdad, nos va a llevar el que nos trajo.",negative,
"#ElRiesgoEs @CNE_COLOMBIA @Doris_MendezC , a pesar de ver el robo Monumental por parte del corrupto @Registraduria en Las elecciones de congreso afirman que todo fue transparente, uno roba.. @Registraduria y los otros @CNE_COLOMBIA lo encubren, saben que no tenemos @PGN_COL https://t.co/e8QPkTGVLT",negative,
Colombia: La amenaza del golpe y las elecciones  https://t.co/nY3rKAFBbL https://t.co/4lI1Pif9aF,negative,
@PGuillermoSerra Por Colombia para que Dios tenga misericordia de nosotros y nos salve del socialismo en estas elecciones presidenciales,negative,
"Hace 4 años el mundo destacaba que en Colombia transcurrían las elecciones más pacificas en medio siglo. Hoy tenemos un candidato amenazado, un presidente y el comandante del ejército controvirtiendo en público con ese candidato y un paro armado en algunas regiones. Retrocedimos",negative,sadness
"@fdbedout @NoticiasCaracol Ojala y no pase, pero si petro gana las elecciones y vuelve mier...al país, las personas como usted, tengan la dignidad de reconocer el error y se auto destierren de Colombia!!!",negative,anger
"@IvanDuque @SEGIBdigital @allamand @MoniPizani @CarlosBlascober @CumbreIberoA Bobohpta, deje de fingir que ya nadie

Ah, y sobese, ley de garantías? 🤣 La corte, te corto las alas, vete YA!! Has historia, el primer presidente de Colombia que huyo y entrego el cargo el día después de elecciones",negative,anger
"@petrogustavo Quieren hacer arder a Colombia como sea...y sabotear las elecciones,se unío toda la mafia politico-paramilitar con sus medios de comunicación y sus generales golpistas,alrededor de su patrón,no podemos ceder,Colombia va por el  cambio!!
@petrogustavo PRESIDENTE!!",negative,fear
No hay papel higiénico que alcance pa limpiar tanta cagada de éste gobierno https://t.co/c9SiTk78t1,negative,anger
"#presidente duque y congresistas q aprobaron tumbar ley garantías🇨🇴durante elecciones, deben renunciar Ya! @PGN_COL @FiscaliaCol @DefensoriaCol @CGR_Colombia ojo cuanto dinero se va perder erario público,se robaron para politiquería....justicia ya, q renuncien ya! https://t.co/O7Y6YrxYVI",negative,anger
"#presidente duque y congresistas q aprobaron tumbar ley garantías🇨🇴durante elecciones, deben renunciar Ya! @PGN_COL @FiscaliaCol @DefensoriaCol @CGR_Colombia ojo cuanto dinero se va perder erario público,se robaron para politiquería....justicia ya, q renuncien ya! https://t.co/O7Y6YrxYVI",negative,anger
"👉 Nueva Encuesta para la opinión pública en General:

✏️ Quedan menos de 95 días para Celebrar las Elecciones Presidenciales en Colombia.
La pregunta del Día?

💢 Quien Cree Usted que Gane las Elecciones Presidenciales de la República de 🇨🇴?

Vota y Reetwitea.",neutral,
Buenos días! ...y entonces quienes entre las Cortes y congresistas (¿Quiénes fueron?) que armaron triquiñuelas para que el actual registrador llegara al cargo...menos se manifiestan a que lo revoquen...se acorta el tiempo  para las elecciones y él ahí campante! Peligra Colombia!,negative,fear
Se han robado las elecciones del congreso !! @PGN_COL @CGR_Colombia @DELAESPRIELLAE  @FiscaliaCol y no va a pasar nada ???,negative,anger
Dios no permita que se *DEMOCRATICEN LAS URNAS DE VOTACIÓN NI LOS VOTOS EN LAS ELECCIONES PRESIDENCIALES DEL 29 MAYO O EN SEGUNDA VUELTA EL19 DE JUNIO* ahí si que no habría más democracia en Colombia. #CualquieraMenosPetro #OjoConEl2022 #OjoConEl2022PodriaNoHaber2026,negative,fear
🌍 INTERNACIONALES I Colombia: trayecto final de cara a las elecciones presidenciales | Política Hoy https://t.co/ppUlHfd7bj,neutral,
Los votos que se necesitan para ganar la Presidencia en la primera vuelta https://t.co/HIRULhpha0,neutral,
"@Noelleal Hay gente tan estúpida, que creen en unas posibles elecciones en Venezuela, que NO va a perder la tiranía y súmale si gana petro en Colombia... El narcotráfico en México, va ser un juego de bebés, con lo que va ser el narcotráfico en Venezuela y Colombia. El último apague la luz",negative,anger
"Ya hubo un FRAUDE en las elecciones al congreso que Favoreció al #PactoHistorico 

Se Advierte un fraude wn las próximas elecciones del 29 de Mayo.

¿Que esperan los entes de control para intervenir?

Señores @FiscaliaCol
@PGN_COL @CNE_COLOMBIA @PoliciaColombia https://t.co/s67ywJIM5W",negative,anger
"#ElRiesgoEs el @CNE_COLOMBIA la @Registraduria  El Registrador Vega, parecen confabulados, para robarse las elecciones  @PGN_COL https://t.co/7dFxjf2iL3",negative,anger
Cucuteños petristas e Idiotas Útiles para Venezuela... 😂🤣 #fico #petro #FueraPetro #fueraextremaizquierda #Colombia #Elecciones https://t.co/2KKVPTzaVU,negative,anger
"🇨🇴 Te presentamos las propuestas #TIC de los candidatos presidenciales en #Colombia 🌐👇
https://t.co/C1jM1OxDRp",neutral,
"Match presidencial: descubra su candidato ideal para las elecciones en Colombia | El Espectador #elEspectador

🚂#trendeconciencia
📺
👇 
https://t.co/14UgzE8rpJ via @PodcastAddict https://t.co/dFY6PvhhHS",neutral,
"AMÉRICA LATINA
Golpe al uribismo y avance de la izquierda
a semanas de las elecciones en Colombia - 
https://t.co/DsJ3kKO3b6",positive,joy
"#ElRiesgoEs perder la senda de crecimiento por la que va Colombia después de elecciones. El FMI, el Banco de la República y el Banco Mundial proyectan que nuestra economía sea una de las que más crezca en la región este año. Hay que cuidar la inversión y la productividad del pais",positive,joy
"@petrogustavo sus narco amigos vándalos están amenazando a los habitantes de Córdoba y Choco.
Colombianos si queremos salvar a Colombia de estos vándalos asesinos, debemos todos unirnos y en la elecciones derrotar definitivamente al peligro social llamado
PETRO EL MADURISTA",negative,anger
"@NoticiasCaracol Es el colmo que Petroñero salió a decir que las victimas les va a hacer falta la declaración de otoniel, que descarado si las victimas en colombia la ultrajan y a los delincuentes los ponen en el Senado tan siquiera yendo a elecciones y quería salvar a otoniel con el cuento",negative,anger
"Con la extradición de Otoniel, se llevaron un posible muy apoyado candidato a la Presidencia de Colombia en las próximas elecciones.",negative,anger
"Resulta inconcebible que el Congreso de Colombia apruebe reformas ilegales, y éstas pasen por oficinas jurídicas; el presidente (el más interesado) las apruebe y ejecute rápidamente, para poner todo a su favor en elecciones. Ahora, la Corte la revierte?",negative,sadness
"Deben ir presos los jurados electorales de la UP y Colombia Humana que hicieron fraude en las pasadas elecciones del congreso. Bandidos, iguales a todos los del pacto histórico.",negative,anger
"¿Quién es ese candidato que defiende sus mismas ideas? 🧐

¡Descubralo en nuestro #MatchPresidencial! Una herramienta que creamos junto a @cifrasyconcepto y @elespectador para que el próximo 29 de mayo salga a votar por su candidato ideal. 

https://t.co/x1nxEYCfD7 https://t.co/78W2DyWiKB",neutral,joy
"Hoy amanece colombia secuestrada y sitiada por los amigos de un candidato que lleva las politicas de un expresidente durante los ultimos años y tiene a un pais en jaque!
Tenemos la posibilidad de salvar a colombia en estas elecciones 2022.
Tenemos el derecho al cambio y a la paz https://t.co/gf6MHsLrkc",positive,joy
"@Danielacad3 Consejo de un Venezolano que ama a Colombia. No bajen la guardia, el que cuenta los votos @Registraduria es FICHA DEL FORO DE SAO PAULO. Todavía hay vicios de las elecciones pasadas para favorecer al Pacto Histórico y ni pío a dicho el tipo. Pilas pues",negative,fear
"@DanielPalam @MinInterior @INPEC_Colombia @DanielPalam para cuando #TodaLaContundenciaContraLaCriminalidad en la @Registraduria ?
Cree q las elecciones #M29 con el #registradorcorrupto Alex Vega y con las denuncias @NoticiasRCN de lo que pasó en Marzo 13, estas no se las va a robar? 
Contundencia esperamos con esto.",negative,anger
"Cerca de 3 mil jurados de votación de la Registraduría están inhabilitados. 

La indagación fue adelantada por la Procuraduría ante las primarias de las elecciones presidenciales de Colombia. 
https://t.co/DrcoKxOTPs",neutral,
"Petro se está convirtiendo en un peligro para la seguridad nacional de Colombia. 

https://t.co/86BnUWZIVc",negative,fear
"@lcvelez El mayor riesgo es:
1. Que nadie nos garantice unas elecciones sin freude.
2. Si pierde petro, arderá Colombia...sí gana ...también.",negative,fear
"@karinin7986 @juanitacatano Profe no se desgaste con esa señora su intelecto no le da para más por eso se chamusco en las pasadas elecciones,además esa señora debe de haber trabajado con la ""dea"" para poder que el partido CR le dieran el aval,recuerde que ella está en el partido más corrupto de Colombia",negative,anger
"@Registraduria @PGN_COL @CGR_Colombia @moecolombia Una pregunta

¿El es quien capacito a los jurados de votación del Pacto Histórico para que pudiera votar 2 veces y así ""democratizar"" con el registrador,  Indra y Petro las elecciones al Congreso? 

#RegistraduriaCorrupta 
#TibisayVegaRenuncie 
#RegistradorRenuncie",negative,anger
"El próximo 2 de junio se realizará el ""Debate Feminista: Colombia 2022"" con los candidatos presidenciales que logren llegar a segunda vuelta 💭🇨🇴

https://t.co/zpHp59ivvi",neutral,joy
"En los consulados de Colombia en el exterior se adelantan las pruebas de funcionalidad para las elecciones de presidente y vicepresidente de la república. En el país, la Registraduría Nacional alista los simulacros para los comicios del 29 de mayo.

#GarantesDeLaDemocracia https://t.co/7NOQaPod0z",neutral,joy
"@lafm tremendo informe de la posible corrupción en el fraude del pasado 13 de marzo a la Colombia humana le asignaron 24 mil jurados que si votaron 2 veces cada uno significaría el robo más grande en Colombia, y el registrador intento quitar la huella y la firma de las elecciones",positive,joy
"#QuienRespondePor la plata que regalaron en contratos escudándose en ""beneficiar a la Colombia profunda"" durante las elecciones? La misma Colombia a la que @karenabudi dejó sin conectividad. Quién responde por los 70 mil millones? No olvidemos nunca esta cifra.",negative,anger
"@Registraduria Por primera vez en la historia de elecciones en colombia el registrador mostró su afinidad política y favoreció al mejor postor! Que risa esos garantes, son los mismos que participan en las elecciones democráticas de venezuela y que siempre dan ganador a Maduro !",negative,anger
"35 municipios, en seis departamentos, paralizados por paro armado del Clan del Golfo. 

Colombia, con la inflación más alta en 22 años.

Caos por Ley de garantías durante elecciones.

Benito lanzó disco de 23 canciones.

Taylor Swift estrena This Love TV, de su ya grammy 1989

🥵",negative,sadness
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
